87,0,2,1,0,3,4,2,
88,0,2,1,0,3,4,2,
89,0,2,2,0,3,4,2,
90,0,2,2,0,3,4,2,
91,0,2,2,0,3,4,2,
92,0,2,2,0,3,4,2,
93,0,2,3,0,3,4,2,
94,0,2,3,0,3,4,2,
95,0,2,3,0,3,4,2,
96,0,2,3,0,3,4,2,
97,0,0,0,1,3,4,2,
98,0,0,0,1,3,4,2,
99,0,0,0,1,3,4,2,
100,0,0,0,1,3,4,2,
101,0,0,0,2,3,4,2,
102,0,0,0,2,3,4,2,
103,0,0,0,2,3,4,2,
104,0,0,0,2,3,4,2,
