109,2201,DISTANCE,Task,104.247,66.21869220671796
109,COLLECTED_ORE,104.458,8.0
109,1201,DISTANCE,Task,106.162,67.09604617438599
109,COLLECTED_ORE,106.465,8.0
109,2202,DISTANCE,Task,106.757,67.85116711848218
109,COLLECTED_ORE,106.876,8.0
109,1202,DISTANCE,Task,107.396,68.19929512022976
109,COLLECTED_ORE,107.68,8.0
109,1202,TIME,idleUponExecution,107.687,0.18999999999999773
109,2201,TIME,idleUponExecution,108.003,3.647999999999996
109,9401,DISTANCE,Task,108.005,554.6192751455046
109,9401,TIME,idleUponExecution,108.164,0.0589999999999975
109,302,ORESTATE,108.198,123.0
109,1201,TIME,idleUponExecution,109.384,3.122
109,2202,TIME,idleUponExecution,109.871,3.013999999999996
109,9401,TIME,congestion,110.676,1.5
109,2302,TIME,auctionToTask,110.714,2.569999999999993
109,1201,TIME,congestion,111.674,1.5010000000000048
109,1202,TIME,congestion,112.616,4.031000000000006
109,4201,DISTANCE,Task,112.677,68.07810414922324
109,COLLECTED_ORE,112.928,8.0
109,4202,DISTANCE,Task,115.391,68.87495618910849
109,COLLECTED_ORE,115.648,8.0
109,4201,TIME,idleUponExecution,115.656,2.878
109,1302,TIME,auctionToTask,118.261,8.006
109,3201,DISTANCE,Task,118.29,209.50124818934822
109,302,ORESTATE,118.472,131.0
109,2301,TIME,auctionToTask,118.666,8.009
109,4202,TIME,idleUponExecution,118.676,3.1839999999999975
109,4301,TIME,auctionToTask,119.516,3.8569999999999993
109,4302,TIME,auctionToTask,119.52,2.9399999999999977
109,1203,TIME,idleUponExecution,121.048,47.422
109,2201,DISTANCE,Task,121.321,66.53043420311259
109,301,ORESTATE,121.483,139.0
109,3201,TIME,idleUponExecution,122.56,4.170000000000002
109,2202,DISTANCE,Task,122.56,68.53422428730848
109,302,ORESTATE,122.692,139.0
109,1201,DISTANCE,Task,123.707,69.09891562760649
109,301,ORESTATE,123.995,147.0
109,1202,DISTANCE,Task,124.207,68.452520822327
109,1202,TIME,idleUponExecution,124.315,0.007999999999995566
109,302,ORESTATE,124.444,147.0
109,2201,TIME,idleUponExecution,124.529,3.10799999999999
109,1201,TIME,idleUponExecution,125.922,2.114999999999995
109,2202,TIME,idleUponExecution,126.403,3.7420000000000044
109,9401,DISTANCE,Task,127.709,436.3800825491965
109,9401,TIME,idleUponExecution,127.851,0.04200000000000159
109,4201,DISTANCE,Task,128.089,67.4177803129267
109,301,ORESTATE,128.218,155.0
109,1202,TIME,congestion,129.264,2.0010000000000048
109,1301,TIME,auctionToTask,130.291,8.001999999999995
109,9401,TIME,congestion,130.33,1.5010000000000048
109,4201,TIME,idleUponExecution,132.201,4.0120000000000005
109,4202,DISTANCE,Task,132.458,73.45899027656625
109,302,ORESTATE,132.733,155.0
109,4202,TIME,idleUponExecution,135.209,2.6500000000000057
109,1203,TIME,congestion,135.918,5.004000000000019
109,3201,DISTANCE,Task,137.336,78.37456787911758
109,1203,TIME,congestion,137.42,1.5019999999999811
109,COLLECTED_ORE,137.465,8.0
109,2201,DISTANCE,Task,138.37,72.45401472246859
109,COLLECTED_ORE,138.472,8.0
109,1201,DISTANCE,Task,139.213,70.8427951550511
109,COLLECTED_ORE,139.265,8.0
109,3201,TIME,idleUponExecution,140.007,2.569999999999993
109,2202,DISTANCE,Task,141.395,80.02272758821422
109,COLLECTED_ORE,141.481,8.0
109,3301,TIME,auctionToTask,141.49,0.4579999999999984
109,2201,TIME,idleUponExecution,141.495,3.024000000000001
109,1202,DISTANCE,Task,141.775,70.36907712178872
109,COLLECTED_ORE,141.977,8.0
109,1201,TIME,idleUponExecution,142.876,3.5630000000000166
109,1302,TIME,auctionToTask,143.311,8.045000000000016
109,2202,TIME,idleUponExecution,143.359,1.8629999999999995
109,2302,TIME,auctionToTask,144.001,3.2549999999999955
109,1202,TIME,idleUponExecution,145.237,3.359999999999985
109,4201,DISTANCE,Task,145.589,69.884465120361
109,COLLECTED_ORE,145.737,8.0
109,2301,TIME,auctionToTask,146.722,8.013000000000005
109,1203,DISTANCE,Task,146.93,104.45809684827053
109,1203,TIME,idleUponExecution,147.033,0.002999999999985903
109,302,ORESTATE,147.062,163.0
109,4202,DISTANCE,Task,148.581,71.13620784601358
109,COLLECTED_ORE,148.829,8.0
109,4201,TIME,idleUponExecution,149.166,3.477000000000004
109,1301,TIME,auctionToTask,149.32,8.027999999999992
109,9401,DISTANCE,Task,151.865,559.3145977763879
109,302,ORESTATE,152.067,113.0
109,9401,TIME,idleUponExecution,152.092,0.12600000000000477
109,4202,TIME,idleUponExecution,152.142,3.460000000000008
109,1203,TIME,congestion,152.784,5.019999999999982
109,4302,TIME,auctionToTask,153.082,3.5149999999999864
109,9401,TIME,congestion,154.583,1.5020000000000095
109,2201,DISTANCE,Task,154.962,70.14915010798555
109,301,ORESTATE,154.994,163.0
109,1302,TIME,auctionToTask,155.331,8.018999999999977
109,4301,TIME,auctionToTask,156.591,8.050000000000011
109,2202,DISTANCE,Task,156.672,69.86351223723243
109,302,ORESTATE,156.802,121.0
109,1203,TIME,congestion,157.793,5.0090000000000146
109,1301,TIME,auctionToTask,158.362,8.040999999999997
109,2201,TIME,idleUponExecution,158.432,3.3689999999999998
109,1201,DISTANCE,Task,158.835,85.87921137526361
109,301,ORESTATE,159.1,171.0
109,1201,TIME,idleUponExecution,159.811,0.8760000000000048
109,2202,TIME,idleUponExecution,160.292,3.5180000000000007
109,1202,TIME,congestion,161.101,5.003999999999991
109,1201,TIME,congestion,162.111,1.5009999999999764
109,4201,DISTANCE,Task,162.601,70.42216811325451
109,301,ORESTATE,162.822,179.0
109,1203,TIME,congestion,162.837,5.043000000000006
109,4202,DISTANCE,Task,165.458,69.41523338296194
109,302,ORESTATE,165.533,129.0
109,4201,TIME,idleUponExecution,166.098,3.3940000000000055
109,1202,TIME,congestion,166.104,5.003000000000014
109,1301,TIME,auctionToTask,167.371,8.00800000000001
109,1203,TIME,congestion,167.84,5.003999999999991
109,4202,TIME,idleUponExecution,169.101,3.5430000000000064
109,1202,TIME,congestion,171.11,5.006
109,9401,DISTANCE,Task,171.623,450.677135650096
109,9401,TIME,idleUponExecution,171.751,0.027999999999991587
109,1203,TIME,congestion,172.844,5.003999999999991
109,2201,DISTANCE,Task,174.382,82.93459043734781
109,COLLECTED_ORE,174.573,8.0
109,2202,DISTANCE,Task,174.694,75.84748155255272
109,COLLECTED_ORE,174.798,8.0
109,9401,TIME,congestion,174.86,2.0030000000000143
109,1201,DISTANCE,Task,175.129,73.80601654896428
109,COLLECTED_ORE,175.3,8.0
109,2201,TIME,idleUponExecution,175.761,1.2789999999999964
109,1202,TIME,congestion,176.123,5.0120000000000005
109,3201,DISTANCE,Task,176.346,206.3130709867555
109,301,ORESTATE,176.608,187.0
109,2201,TIME,congestion,177.453,1.0010000000000048
109,2202,TIME,idleUponExecution,177.638,2.843999999999994
109,1203,TIME,congestion,177.848,5.004000000000019
109,2301,TIME,auctionToTask,178.335,2.587999999999994
109,2302,TIME,auctionToTask,178.385,4.352000000000004
109,4201,DISTANCE,Task,179.391,72.5719785764231
109,COLLECTED_ORE,179.563,8.0
109,3201,TIME,idleUponExecution,180.262,3.8160000000000025
109,1202,TIME,congestion,181.128,5.005999999999972
109,1203,TIME,congestion,182.87,5.021999999999991
109,4201,TIME,idleUponExecution,183.448,3.9560000000000173
109,4202,DISTANCE,Task,183.481,79.11029981882875
109,COLLECTED_ORE,183.587,8.0
109,1202,TIME,congestion,186.135,5.007000000000005
109,4202,TIME,idleUponExecution,186.447,2.865000000000009
109,4302,TIME,auctionToTask,187.087,3.953000000000003
109,4301,TIME,auctionToTask,187.116,1.4750000000000227
109,1203,TIME,congestion,187.879,5.008999999999986
109,2201,DISTANCE,Task,190.486,75.15660304338917
109,301,ORESTATE,190.679,195.0
109,1201,TIME,idleUponExecution,190.789,15.558999999999997
109,2202,DISTANCE,Task,190.987,71.48647454777607
109,302,ORESTATE,191.14,137.0
109,1202,TIME,congestion,191.141,5.006
109,9401,DISTANCE,Task,191.382,429.56927741007263
109,9401,TIME,idleUponExecution,191.541,0.0589999999999975
109,301,ORESTATE,191.614,145.0
109,1203,TIME,congestion,192.884,5.0049999999999955
109,2201,TIME,idleUponExecution,193.1,2.5130000000000052
109,9401,TIME,congestion,194.445,2.0
109,2202,TIME,idleUponExecution,194.97,3.8810000000000002
109,3201,DISTANCE,Task,195.083,78.30913181432066
109,COLLECTED_ORE,195.17,8.0
109,1202,TIME,congestion,196.148,5.007000000000005
109,4201,DISTANCE,Task,197.79,74.12879779658472
109,1203,TIME,congestion,197.902,5.018000000000001
109,301,ORESTATE,197.922,153.0
109,3201,TIME,idleUponExecution,198.522,3.3389999999999986
109,3302,TIME,auctionToTask,199.15,2.9339999999999975
109,3301,TIME,auctionToTask,199.15,2.5109999999999957
109,4201,TIME,idleUponExecution,200.775,2.8840000000000146
109,1202,TIME,congestion,201.151,5.003000000000014
109,4202,DISTANCE,Task,201.55,78.5831637977095
109,302,ORESTATE,201.649,145.0
109,1203,TIME,congestion,202.913,5.011000000000024
109,1301,TIME,auctionToTask,203.453,8.040999999999997
109,4202,TIME,idleUponExecution,203.772,2.1219999999999857
109,1201,DISTANCE,Task,203.786,70.82817298929861
109,301,ORESTATE,203.872,161.0
109,1202,TIME,congestion,206.185,5.033999999999992
109,2201,DISTANCE,Task,206.822,74.54027692803518
109,COLLECTED_ORE,206.933,8.0
109,1203,TIME,congestion,207.921,5.007999999999981
109,1201,TIME,idleUponExecution,208.153,4.264999999999986
109,2202,DISTANCE,Task,208.459,75.01351811876053
109,COLLECTED_ORE,208.696,8.0
109,2201,TIME,idleUponExecution,210.86,3.9380000000000166
109,1202,TIME,congestion,211.212,5.026999999999987
109,2202,TIME,idleUponExecution,212.738,4.179000000000002
109,1203,TIME,congestion,212.963,5.042000000000002
109,4201,DISTANCE,Task,214.549,74.08866221670195
109,COLLECTED_ORE,214.658,8.0
109,9401,DISTANCE,Task,215.969,571.9097367080211
109,9401,TIME,idleUponExecution,216.109,0.040000000000020464
109,1202,TIME,congestion,216.244,5.032000000000011
109,2301,TIME,auctionToTask,216.411,8.036000000000001
109,2302,TIME,auctionToTask,216.457,8.025000000000006
109,1203,TIME,congestion,217.97,5.007000000000005
109,4202,DISTANCE,Task,218.169,77.6768381486724
109,COLLECTED_ORE,218.451,8.0
109,4201,TIME,idleUponExecution,218.516,3.8659999999999854
109,9401,TIME,congestion,218.966,1.5080000000000098
109,1202,TIME,congestion,221.251,5.007000000000005
109,4202,TIME,idleUponExecution,221.534,3.2630000000000052
109,1201,DISTANCE,Task,221.614,75.35884731295475
109,COLLECTED_ORE,221.723,8.0
109,1203,TIME,congestion,222.977,5.007000000000005
109,4301,TIME,auctionToTask,224.198,8.018
109,4302,TIME,auctionToTask,225.112,8.020999999999987
109,2201,DISTANCE,Task,225.161,78.65457351889127
109,301,ORESTATE,225.196,169.0
109,2302,TIME,auctionToTask,225.471,8.01400000000001
109,1201,TIME,idleUponExecution,225.898,4.182999999999993
109,1202,TIME,congestion,226.258,5.007000000000005
109,2202,DISTANCE,Task,226.62,75.08266033844737
109,302,ORESTATE,226.748,153.0
109,1203,TIME,congestion,227.993,5.015999999999991
109,2201,TIME,idleUponExecution,228.594,3.3329999999999984
109,2202,TIME,idleUponExecution,230.456,3.73599999999999
109,1301,TIME,auctionToTask,230.529,8.018
109,1202,TIME,congestion,231.261,5.002999999999986
109,1203,TIME,congestion,232.999,5.006
109,4201,DISTANCE,Task,233.271,77.62439235941392
109,301,ORESTATE,233.538,177.0
109,4302,TIME,auctionToTask,234.124,8.012
109,4202,DISTANCE,Task,235.795,76.97402669656341
109,302,ORESTATE,236.003,161.0
109,4201,TIME,idleUponExecution,236.263,2.891999999999996
109,1202,TIME,congestion,236.264,5.003000000000014
109,9401,DISTANCE,Task,236.503,468.85104078107236
109,9401,TIME,idleUponExecution,236.663,0.056000000000011596
109,301,ORESTATE,236.744,127.0
109,1203,TIME,congestion,238.003,5.003999999999991
109,3201,DISTANCE,Task,238.381,222.35376610088548
109,302,ORESTATE,238.557,169.0
109,4202,TIME,idleUponExecution,239.264,3.367999999999995
109,3201,TIME,idleUponExecution,239.584,1.1030000000000086
109,9401,TIME,congestion,239.79,2.0010000000000048
109,1202,TIME,congestion,241.272,5.007999999999981
109,3201,TIME,congestion,241.373,1.0009999999999764
109,4202,TIME,congestion,241.56,1.5010000000000048
109,1203,TIME,congestion,243.012,5.0090000000000146
109,2201,DISTANCE,Task,243.947,82.95926612346521
109,COLLECTED_ORE,244.042,8.0
109,2202,DISTANCE,Task,245.17,78.54199652840722
109,COLLECTED_ORE,245.259,8.0
109,1202,TIME,congestion,246.283,5.010999999999996
109,1201,TIME,congestion,246.371,5.010000000000019
109,2201,TIME,idleUponExecution,246.432,2.3799999999999955
109,1203,TIME,congestion,248.017,5.0049999999999955
109,2202,TIME,idleUponExecution,248.292,3.0219999999999914
109,2301,TIME,auctionToTask,249.021,3.563999999999993
109,2302,TIME,auctionToTask,249.08,3.600999999999999
109,1202,TIME,congestion,251.294,5.011000000000024
109,1201,TIME,congestion,251.381,5.009999999999991
109,4201,DISTANCE,Task,251.904,76.13836457612827
109,COLLECTED_ORE,252.063,8.0
109,1203,TIME,congestion,253.025,5.00800000000001
109,4201,TIME,idleUponExecution,254.095,2.0889999999999986
109,3201,DISTANCE,Task,254.397,76.27113779870128
109,COLLECTED_ORE,254.552,8.0
109,4202,DISTANCE,Task,254.577,75.60978902956016
109,COLLECTED_ORE,254.856,8.0
109,1202,TIME,congestion,256.301,5.006999999999977
109,1201,TIME,congestion,256.393,5.011999999999972
109,4202,TIME,idleUponExecution,257.087,2.4099999999999966
109,3201,TIME,idleUponExecution,257.426,2.9289999999999736
109,4302,TIME,auctionToTask,257.875,3.7479999999999905
109,1203,TIME,congestion,258.035,5.010000000000019
109,3301,TIME,auctionToTask,258.277,3.9969999999999857
109,3302,TIME,auctionToTask,258.308,4.007999999999981
109,2201,DISTANCE,Task,260.807,73.77148556442377
109,9401,DISTANCE,Task,260.833,562.3448568556533
109,9401,TIME,idleUponExecution,261.004,0.07100000000002638
109,301,ORESTATE,261.085,135.0
109,4301,TIME,auctionToTask,261.255,8.00399999999999
109,1202,TIME,congestion,261.307,5.006000000000029
109,1201,TIME,congestion,261.398,5.005000000000052
109,2202,DISTANCE,Task,262.679,74.48303079694502
109,302,ORESTATE,262.772,177.0
109,1203,TIME,congestion,263.041,5.005999999999972
109,9401,TIME,congestion,264.055,2.0060000000000286
109,2201,TIME,idleUponExecution,264.248,3.339999999999975
109,2202,TIME,idleUponExecution,266.128,3.3449999999999704
109,1202,TIME,congestion,266.311,5.003999999999962
109,1201,TIME,congestion,266.425,5.026999999999987
109,4201,DISTANCE,Task,267.898,75.21583234868108
109,301,ORESTATE,268.049,143.0
109,1203,TIME,congestion,268.054,5.012999999999977
109,4202,DISTANCE,Task,270.558,73.90654895907167
109,302,ORESTATE,270.615,185.0
109,1202,TIME,congestion,271.316,5.0049999999999955
109,1201,TIME,congestion,271.433,5.007999999999981
109,4201,TIME,idleUponExecution,271.918,3.920000000000016
109,1203,TIME,congestion,273.061,5.007000000000005
109,4202,TIME,idleUponExecution,274.926,4.266999999999996
109,1202,TIME,congestion,276.32,5.004000000000019
109,1201,TIME,congestion,276.437,5.004000000000019
109,1203,TIME,congestion,278.065,5.004000000000019
109,2201,DISTANCE,Task,279.615,79.64338253924154
109,COLLECTED_ORE,279.876,8.0
109,2202,DISTANCE,Task,280.916,82.27420856877379
109,COLLECTED_ORE,281.132,8.0
109,1202,TIME,congestion,281.334,5.01400000000001
109,1201,TIME,congestion,281.443,5.0049999999999955
109,2201,TIME,idleUponExecution,282.395,2.680000000000007
109,1203,TIME,congestion,283.075,5.009999999999991
109,2202,TIME,idleUponExecution,284.26,3.2439999999999714
109,9401,DISTANCE,Task,285.083,564.568196412554
109,302,ORESTATE,285.131,135.0
109,9401,TIME,idleUponExecution,285.204,0.021000000000015007
109,4201,DISTANCE,Task,285.713,75.78414661919643
109,COLLECTED_ORE,285.861,8.0
109,1202,TIME,congestion,286.34,5.005999999999972
109,1201,TIME,congestion,286.449,5.007000000000005
109,2202,TIME,congestion,286.507,1.5010000000000332
109,2301,TIME,auctionToTask,287.099,8.026999999999987
109,2302,TIME,auctionToTask,287.171,8.048999999999978
109,1203,TIME,congestion,288.094,5.0190000000000055
109,9401,TIME,congestion,288.309,2.0100000000000477
109,4202,DISTANCE,Task,289.263,78.96643007288418
109,COLLECTED_ORE,289.464,8.0
109,4201,TIME,idleUponExecution,290.074,4.261000000000024
109,1202,TIME,congestion,291.348,5.008000000000038
109,1201,TIME,congestion,291.458,5.0090000000000146
109,4202,TIME,idleUponExecution,293.074,3.7110000000000127
109,1203,TIME,congestion,293.097,5.002999999999986
109,4301,TIME,auctionToTask,293.943,3.6649999999999636
109,3201,DISTANCE,Task,294.892,207.13394644171305
109,301,ORESTATE,295.222,151.0
109,4302,TIME,auctionToTask,295.929,8.028999999999996
109,2302,TIME,auctionToTask,296.181,8.008999999999958
109,1202,TIME,congestion,296.357,5.0090000000000146
109,1201,TIME,congestion,296.461,5.002999999999986
109,3201,TIME,idleUponExecution,298.104,3.109999999999957
109,1203,TIME,congestion,298.105,5.008000000000038
109,2201,DISTANCE,Task,298.222,83.7529396176865
109,301,ORESTATE,298.437,159.0
109,2202,DISTANCE,Task,300.054,75.995611668912
109,302,ORESTATE,300.189,143.0
109,2201,TIME,idleUponExecution,300.537,2.214999999999975
109,1202,TIME,congestion,301.361,5.003999999999962
109,1201,TIME,congestion,301.467,5.005999999999972
109,2202,TIME,idleUponExecution,302.404,2.25
109,1203,TIME,congestion,303.11,5.0049999999999955
109,4201,DISTANCE,Task,303.963,74.87905641470189
109,301,ORESTATE,304.18,167.0
109,9401,DISTANCE,Task,304.831,432.3913790817585
109,4302,TIME,auctionToTask,304.944,8.015000000000043
109,9401,TIME,idleUponExecution,305.261,0.32900000000000773
109,1202,TIME,congestion,306.368,5.007000000000005
109,1201,TIME,congestion,306.472,5.0049999999999955
109,4202,DISTANCE,Task,306.943,76.64990884699606
109,302,ORESTATE,307.204,151.0
109,1203,TIME,congestion,308.113,5.002999999999986
109,4201,TIME,idleUponExecution,308.214,4.149000000000001
109,9401,TIME,congestion,308.214,2.0260000000000105
109,4202,TIME,idleUponExecution,311.215,4.171999999999969
109,1202,TIME,congestion,311.371,5.002999999999986
109,1201,TIME,congestion,311.478,5.006000000000029
109,3201,DISTANCE,Task,312.646,80.93085500523948
109,COLLECTED_ORE,312.736,8.0
109,1203,TIME,congestion,313.116,5.002999999999986
109,1202,TIME,congestion,316.38,5.0090000000000146
109,1201,TIME,congestion,316.481,5.002999999999986
109,2201,DISTANCE,Task,316.636,85.38739857857817
109,3201,TIME,idleUponExecution,316.733,3.987000000000023
109,COLLECTED_ORE,316.779,8.0
109,2202,DISTANCE,Task,317.352,77.2562078736538
109,3301,TIME,auctionToTask,317.482,4.046000000000049
109,COLLECTED_ORE,317.492,8.0
109,3302,TIME,auctionToTask,317.522,4.007000000000005
109,1203,TIME,congestion,318.123,5.007000000000005
109,2201,TIME,idleUponExecution,318.771,2.033999999999992
109,2202,TIME,idleUponExecution,320.627,3.1750000000000114
109,2301,TIME,auctionToTask,321.35,4.199000000000012
109,1202,TIME,congestion,321.389,5.0090000000000146
109,1201,TIME,congestion,321.484,5.002999999999986
109,4201,DISTANCE,Task,322.091,77.63501662808511
109,COLLECTED_ORE,322.307,8.0
109,1203,TIME,congestion,323.131,5.007999999999981
109,2302,TIME,auctionToTask,324.236,8.043000000000006
109,9401,DISTANCE,Task,324.788,434.9860870360012
109,9401,TIME,idleUponExecution,324.956,0.06600000000003092
109,301,ORESTATE,325.01,117.0
109,4202,DISTANCE,Task,326.303,85.29165231755805
109,4201,TIME,idleUponExecution,326.454,4.263000000000034
109,1202,TIME,congestion,326.458,5.069000000000017
109,1201,TIME,congestion,326.493,5.0090000000000146
109,COLLECTED_ORE,326.552,8.0
109,9401,TIME,congestion,327.998,2.002999999999986
109,1203,TIME,congestion,328.143,5.0120000000000005
109,4202,TIME,idleUponExecution,329.441,3.030999999999949
109,4301,TIME,auctionToTask,331.057,8.01600000000002
109,1202,TIME,congestion,331.469,5.010999999999967
109,1201,TIME,congestion,331.496,5.002999999999986
109,3201,DISTANCE,Task,331.57,78.59768552305374
109,301,ORESTATE,331.79,125.0
