1,3301,TIME,auctionToTask,82.577,0.5229999999999961
1,4201,TIME,idleUponExecution,82.764,3.542999999999992
1,2301,TIME,auctionToTask,82.938,8.010999999999996
1,4202,DISTANCE,Task,87.716,72.48914930253916
1,1202,DISTANCE,Task,88.526,70.85351612375862
1,302,ORESTATE,88.686,157.0
1,302,ORESTATE,88.791,157.0
1,302,ORESTATE,88.896,157.0
1,302,ORESTATE,89.058,157.0
1,2201,DISTANCE,Task,89.158,70.72154032167984
1,301,ORESTATE,89.496,173.0
1,301,ORESTATE,89.598,173.0
1,301,ORESTATE,89.744,173.0
1,301,ORESTATE,89.838,173.0
1,4301,TIME,auctionToTask,90.068,8.039999999999992
1,4202,TIME,idleUponExecution,90.282,2.4639999999999986
1,4302,TIME,auctionToTask,90.371,8.009999999999991
1,2201,TIME,idleUponExecution,91.015,1.7549999999999955
1,1202,TIME,idleUponExecution,92.085,3.4579999999999984
1,2202,DISTANCE,Task,93.24,75.2298101944227
1,1201,DISTANCE,Task,93.423,74.89498590544163
1,302,ORESTATE,93.424,165.0
1,1203,DISTANCE,Task,93.459,73.31846191727901
1,302,ORESTATE,93.564,165.0
1,302,ORESTATE,93.582,165.0
1,301,ORESTATE,93.602,181.0
1,4202,TIME,congestion,93.697,2.001
1,301,ORESTATE,93.747,181.0
1,302,ORESTATE,93.797,165.0
1,301,ORESTATE,93.924,181.0
1,301,ORESTATE,93.999,181.0
1,4201,DISTANCE,Task,95.977,72.47430008146117
1,1201,TIME,idleUponExecution,96.087,2.564000000000007
1,301,ORESTATE,96.248,189.0
1,301,ORESTATE,96.343,189.0
1,301,ORESTATE,96.426,189.0
1,301,ORESTATE,96.503,189.0
1,2202,TIME,idleUponExecution,96.806,3.465999999999994
1,3201,DISTANCE,Task,97.088,81.37924661104474
1,301,ORESTATE,97.427,197.0
1,301,ORESTATE,97.605,197.0
1,301,ORESTATE,97.749,197.0
1,301,ORESTATE,97.844,197.0
1,1302,TIME,auctionToTask,98.077,8.048999999999992
1,1203,TIME,idleUponExecution,98.253,4.694000000000003
1,1201,TIME,congestion,98.311,1.0
1,4201,TIME,idleUponExecution,98.885,2.808000000000007
1,4302,TIME,auctionToTask,99.39,8.018
1,3201,TIME,idleUponExecution,99.802,2.5970000000000084
1,1203,TIME,congestion,101.51,2.0
1,2201,DISTANCE,Task,104.303,69.75178529020101
1,1202,DISTANCE,Task,105.526,71.92135303532243
1,4202,DISTANCE,Task,106.702,71.83900083414292
1,302,ORESTATE,107.072,173.0
1,4202,TIME,idleUponExecution,107.079,0.27599999999999625
1,302,ORESTATE,107.093,173.0
1,4301,TIME,auctionToTask,107.11,8.040999999999997
1,302,ORESTATE,107.206,173.0
1,302,ORESTATE,107.315,173.0
1,2201,TIME,idleUponExecution,107.84,3.4339999999999975
1,4202,TIME,congestion,109.31,1.0
1,1202,TIME,idleUponExecution,109.486,3.859000000000009
1,1301,TIME,auctionToTask,111.026,8.00399999999999
1,2202,DISTANCE,Task,112.116,83.03781648634946
1,1201,DISTANCE,Task,112.317,80.81311455623901
1,4201,DISTANCE,Task,112.432,70.79071197592506
1,1203,DISTANCE,Task,113.525,68.4046668145579
1,301,ORESTATE,113.621,205.0
1,301,ORESTATE,113.769,205.0
1,301,ORESTATE,113.946,205.0
1,301,ORESTATE,114.038,205.0
1,1201,TIME,idleUponExecution,114.864,2.4450000000000074
1,1203,TIME,idleUponExecution,115.096,1.4710000000000036
1,2202,TIME,idleUponExecution,115.548,3.332000000000008
1,4201,TIME,idleUponExecution,115.693,3.1599999999999966
1,2302,TIME,auctionToTask,115.717,8.007000000000005
1,3201,DISTANCE,Task,115.867,83.72116341382522
1,2301,TIME,auctionToTask,117.967,8.021
1,3201,TIME,idleUponExecution,118.553,2.5859999999999985
1,1203,TIME,congestion,118.589,2.0
1,3302,TIME,auctionToTask,120.148,0.4519999999999982
1,3301,TIME,auctionToTask,120.223,0.6080000000000041
1,2201,DISTANCE,Task,121.15,69.93917941141564
1,301,ORESTATE,121.54,213.0
1,301,ORESTATE,121.633,213.0
1,301,ORESTATE,121.778,213.0
1,301,ORESTATE,121.876,213.0
1,1301,TIME,auctionToTask,122.058,8.030000000000001
1,1202,DISTANCE,Task,122.804,71.43517697597434
1,302,ORESTATE,123.086,181.0
1,302,ORESTATE,123.221,181.0
1,4202,DISTANCE,Task,123.325,74.95320893821139
1,302,ORESTATE,123.34,181.0
1,302,ORESTATE,123.455,181.0
1,4202,TIME,idleUponExecution,124.489,1.0630000000000024
1,2201,TIME,idleUponExecution,124.635,3.385000000000005
1,4301,TIME,auctionToTask,125.168,8.044000000000011
1,4302,TIME,auctionToTask,125.44,8.034999999999997
1,4202,TIME,congestion,126.757,1.0
1,1202,TIME,idleUponExecution,126.926,4.021000000000001
1,2301,TIME,auctionToTask,127.019,8.051000000000002
1,4201,DISTANCE,Task,129.133,70.64654786164547
1,301,ORESTATE,129.293,221.0
1,301,ORESTATE,129.383,221.0
1,301,ORESTATE,129.461,221.0
1,301,ORESTATE,129.554,221.0
1,1201,DISTANCE,Task,129.713,79.30372742859261
1,301,ORESTATE,129.962,229.0
1,301,ORESTATE,130.055,229.0
1,301,ORESTATE,130.143,229.0
1,301,ORESTATE,130.293,229.0
1,1302,TIME,auctionToTask,131.109,8.024000000000015
1,1203,DISTANCE,Task,131.596,73.34206721113507
1,2202,DISTANCE,Task,131.792,78.96071126613451
1,302,ORESTATE,131.965,189.0
1,302,ORESTATE,132.097,189.0
1,302,ORESTATE,132.111,189.0
1,302,ORESTATE,132.365,189.0
1,4201,TIME,idleUponExecution,132.525,3.2920000000000016
1,1203,TIME,idleUponExecution,132.554,0.8569999999999993
1,1201,TIME,idleUponExecution,133.618,3.8029999999999973
1,3201,DISTANCE,Task,133.863,80.62591653569103
1,301,ORESTATE,134.15,237.0
1,301,ORESTATE,134.298,237.0
1,2202,TIME,idleUponExecution,134.31,2.415999999999997
1,301,ORESTATE,134.388,237.0
1,301,ORESTATE,134.47,237.0
1,4302,TIME,auctionToTask,134.489,8.048000000000002
1,4201,TIME,congestion,137.129,3.001
1,3201,TIME,idleUponExecution,137.338,3.375
1,1301,TIME,auctionToTask,138.108,8.046999999999997
1,4301,TIME,auctionToTask,138.186,8.01400000000001
1,2201,DISTANCE,Task,138.941,75.4072968729149
1,4202,DISTANCE,Task,139.778,76.96849461823146
1,302,ORESTATE,140.101,197.0
1,302,ORESTATE,140.122,197.0
1,302,ORESTATE,140.237,197.0
1,302,ORESTATE,140.369,197.0
1,1202,DISTANCE,Task,140.408,71.98806704129183
1,4202,TIME,idleUponExecution,141.935,2.0570000000000164
1,2201,TIME,idleUponExecution,142.113,3.0720000000000027
1,1202,TIME,idleUponExecution,144.389,3.8810000000000002
1,4201,DISTANCE,Task,149.138,72.40181385975927
1,1201,DISTANCE,Task,149.937,84.40503558464226
1,4201,TIME,idleUponExecution,150.006,0.7669999999999959
1,2202,DISTANCE,Task,151.61,91.08826260842437
1,2302,TIME,auctionToTask,151.832,8.007000000000005
1,4201,TIME,congestion,152.276,1.005
1,1201,TIME,idleUponExecution,153.055,3.015000000000015
1,2202,TIME,idleUponExecution,153.741,2.031000000000006
1,1202,TIME,congestion,153.889,4.006
1,2301,TIME,auctionToTask,154.119,8.024000000000001
1,3201,DISTANCE,Task,154.63,88.5544236425784
1,4302,TIME,auctionToTask,155.527,8.035999999999973
1,4301,TIME,auctionToTask,156.223,8.018
1,4202,DISTANCE,Task,156.473,75.7562542297258
1,3201,TIME,idleUponExecution,156.748,2.0180000000000007
1,2201,DISTANCE,Task,157.36,75.74323441242835
1,301,ORESTATE,157.597,245.0
1,301,ORESTATE,157.68,245.0
1,3302,TIME,auctionToTask,157.741,0.45800000000002683
1,3301,TIME,auctionToTask,157.795,0.40699999999998226
1,301,ORESTATE,157.831,245.0
1,301,ORESTATE,157.913,245.0
1,4202,TIME,idleUponExecution,159.398,2.8249999999999886
1,2201,TIME,idleUponExecution,159.588,2.126999999999981
1,1203,DISTANCE,Task,160.152,143.30223072613336
1,302,ORESTATE,160.412,205.0
1,302,ORESTATE,160.511,205.0
1,302,ORESTATE,160.619,205.0
1,302,ORESTATE,160.756,205.0
1,2302,TIME,auctionToTask,160.847,8.015000000000015
1,1203,TIME,idleUponExecution,162.117,1.8629999999999995
1,2301,TIME,auctionToTask,163.164,8.044999999999987
1,1302,TIME,auctionToTask,164.161,8.048000000000002
1,4301,TIME,auctionToTask,165.265,8.034999999999997
1,4201,DISTANCE,Task,166.288,78.7886113090111
1,301,ORESTATE,166.608,253.0
1,301,ORESTATE,166.843,253.0
1,301,ORESTATE,166.928,253.0
1,301,ORESTATE,167.021,253.0
1,4201,TIME,idleUponExecution,167.488,1.0999999999999943
1,2202,DISTANCE,Task,170.981,92.47968328348088
1,302,ORESTATE,171.125,213.0
1,302,ORESTATE,171.147,213.0
1,302,ORESTATE,171.431,213.0
1,302,ORESTATE,171.527,213.0
1,1201,TIME,congestion,172.31,8.006
1,3201,DISTANCE,Task,172.34,83.14673511690859
1,301,ORESTATE,172.702,261.0
1,301,ORESTATE,172.852,261.0
1,301,ORESTATE,172.935,261.0
1,301,ORESTATE,173.029,261.0
1,2202,TIME,idleUponExecution,173.176,2.093999999999994
1,2201,DISTANCE,Task,174.147,76.40057401674504
1,4202,DISTANCE,Task,174.807,72.04730680385528
1,1202,DISTANCE,Task,174.899,143.89049258947307
1,1202,TIME,idleUponExecution,175.004,0.003999999999990678
1,301,ORESTATE,175.118,269.0
1,302,ORESTATE,175.131,221.0
1,302,ORESTATE,175.158,221.0
1,301,ORESTATE,175.204,269.0
1,302,ORESTATE,175.269,221.0
1,301,ORESTATE,175.354,269.0
1,302,ORESTATE,175.438,221.0
1,301,ORESTATE,175.531,269.0
1,3201,TIME,idleUponExecution,176.174,3.733000000000004
1,1203,DISTANCE,Task,176.372,75.80577777271255
1,4202,TIME,idleUponExecution,176.873,1.9650000000000034
1,2201,TIME,idleUponExecution,177.693,3.444000000000017
1,1202,TIME,congestion,178.363,2.002
1,3201,TIME,congestion,179.653,2.0
1,1203,TIME,idleUponExecution,180.186,3.7139999999999986
1,4201,DISTANCE,Task,182.903,75.47203921553094
1,1301,TIME,auctionToTask,183.144,8.013000000000005
1,4201,TIME,idleUponExecution,185.551,2.546999999999997
1,2302,TIME,auctionToTask,188.886,8.013999999999982
1,2301,TIME,auctionToTask,190.239,8.007000000000005
1,2202,DISTANCE,Task,190.47,88.29390767976865
1,4202,DISTANCE,Task,191.148,75.9897306430404
1,4302,TIME,auctionToTask,191.625,8.024000000000001
1,4301,TIME,auctionToTask,192.34,8.022999999999996
1,2202,TIME,idleUponExecution,193.284,2.712999999999994
1,1202,DISTANCE,Task,193.375,86.1923417817877
1,1202,TIME,idleUponExecution,193.51,0.033999999999991815
1,4202,TIME,idleUponExecution,194.973,3.723000000000013
1,1203,TIME,congestion,195.399,4.004
1,3201,DISTANCE,Task,195.661,89.9625337746846
1,3201,TIME,idleUponExecution,196.283,0.5219999999999914
1,2202,TIME,congestion,196.332,1.0
1,1202,TIME,congestion,196.492,1.001
1,3301,TIME,auctionToTask,196.965,2.0649999999999977
1,3302,TIME,auctionToTask,197.003,2.171999999999997
1,2301,TIME,auctionToTask,199.264,8.024000000000001
1,1201,DISTANCE,Task,199.325,214.04724284492994
1,1201,TIME,idleUponExecution,199.432,0.0069999999999765805
1,302,ORESTATE,199.467,229.0
1,302,ORESTATE,199.553,229.0
1,302,ORESTATE,199.653,229.0
1,302,ORESTATE,199.814,229.0
1,4302,TIME,auctionToTask,200.675,8.049000000000007
1,4201,DISTANCE,Task,200.884,78.95634227241581
1,301,ORESTATE,200.977,277.0
1,301,ORESTATE,201.053,277.0
1,301,ORESTATE,201.15,277.0
1,1302,TIME,auctionToTask,201.213,8.048000000000002
1,4301,TIME,auctionToTask,201.38,8.039999999999992
1,301,ORESTATE,201.386,277.0
1,1201,TIME,congestion,201.735,1.002
1,4201,TIME,idleUponExecution,203.661,2.6769999999999925
1,4202,DISTANCE,Task,209.371,75.69996578893897
1,302,ORESTATE,209.668,237.0
1,302,ORESTATE,209.707,237.0
1,302,ORESTATE,209.826,237.0
1,302,ORESTATE,209.982,237.0
1,4202,TIME,idleUponExecution,213.079,3.608000000000004
1,2202,TIME,congestion,213.347,4.002
1,3201,DISTANCE,Task,214.356,88.5968653218076
1,301,ORESTATE,214.498,285.0
1,301,ORESTATE,214.571,285.0
1,301,ORESTATE,214.754,285.0
1,301,ORESTATE,214.903,285.0
1,1201,DISTANCE,Task,215.759,77.09672492839917
1,3201,TIME,idleUponExecution,216.356,1.9000000000000057
1,1202,TIME,congestion,216.506,16.013
1,1201,TIME,idleUponExecution,217.089,1.228999999999985
1,2201,DISTANCE,Task,217.089,221.64192728137064
1,302,ORESTATE,217.488,245.0
1,302,ORESTATE,217.572,245.0
1,302,ORESTATE,217.671,245.0
1,302,ORESTATE,217.717,245.0
1,4201,DISTANCE,Task,218.253,77.69181755096764
1,2201,TIME,idleUponExecution,218.639,1.450000000000017
1,3201,TIME,congestion,218.796,1.001
1,4201,TIME,idleUponExecution,221.815,3.461999999999989
1,1301,TIME,auctionToTask,224.206,8.044999999999987
1,1203,DISTANCE,Task,224.412,210.59138857852528
1,1203,TIME,idleUponExecution,224.535,0.020999999999986585
1,301,ORESTATE,224.578,293.0
1,301,ORESTATE,224.674,293.0
1,301,ORESTATE,224.757,293.0
1,301,ORESTATE,224.909,293.0
1,4202,DISTANCE,Task,227.329,76.44769022936181
1,1203,TIME,congestion,227.391,1.0
1,4301,TIME,auctionToTask,228.465,8.034999999999997
1,1201,TIME,congestion,230.411,7.003
1,4202,TIME,idleUponExecution,231.206,3.7749999999999773
1,3201,DISTANCE,Task,235.828,95.5478719966879
1,3201,TIME,idleUponExecution,237.144,1.2160000000000082
1,4301,TIME,auctionToTask,237.512,8.045999999999992
1,1202,DISTANCE,Task,237.539,147.0772644704234
1,1202,TIME,idleUponExecution,237.672,0.03200000000001069
1,3302,TIME,auctionToTask,237.824,3.710000000000008
1,3301,TIME,auctionToTask,237.839,3.805000000000007
1,302,ORESTATE,237.876,253.0
1,302,ORESTATE,238.035,253.0
1,302,ORESTATE,238.096,253.0
1,302,ORESTATE,238.183,253.0
1,1302,TIME,auctionToTask,238.254,8.036999999999978
1,1202,TIME,congestion,241.097,2.001
1,4202,TIME,congestion,241.44,4.013
1,2202,DISTANCE,Task,242.363,225.23238288214202
1,2202,TIME,idleUponExecution,242.497,0.03200000000001069
1,301,ORESTATE,242.54,301.0
1,301,ORESTATE,242.692,301.0
1,301,ORESTATE,242.779,301.0
1,301,ORESTATE,242.922,301.0
1,1203,DISTANCE,Task,243.397,94.19809007801254
1,2202,TIME,congestion,244.868,1.0
1,1301,TIME,auctionToTask,245.212,8.002999999999986
1,2201,DISTANCE,Task,246.282,148.44518087376335
1,1302,TIME,auctionToTask,247.263,8.009000000000015
1,4201,DISTANCE,Task,248.242,146.01158270797046
1,302,ORESTATE,248.393,261.0
1,302,ORESTATE,248.555,261.0
1,302,ORESTATE,248.695,261.0
1,302,ORESTATE,248.759,261.0
1,2201,TIME,idleUponExecution,248.872,2.490000000000009
1,1201,DISTANCE,Task,251.422,145.80802915901552
1,1201,TIME,idleUponExecution,251.531,0.009000000000014552
1,301,ORESTATE,251.617,309.0
1,301,ORESTATE,251.697,309.0
1,301,ORESTATE,251.792,309.0
1,301,ORESTATE,251.926,309.0
1,4201,TIME,idleUponExecution,252.036,3.6910000000000025
1,2301,TIME,auctionToTask,253.412,8.004999999999995
1,1301,TIME,auctionToTask,254.221,8.009000000000015
1,1201,TIME,congestion,254.834,2.001
1,1202,DISTANCE,Task,255.101,81.92747332022411
1,3201,DISTANCE,Task,255.588,99.19660270922692
1,1202,TIME,idleUponExecution,255.907,0.7050000000000125
1,301,ORESTATE,255.94,317.0
1,301,ORESTATE,256.071,317.0
1,301,ORESTATE,256.121,317.0
1,301,ORESTATE,256.299,317.0
1,3201,TIME,idleUponExecution,257.901,2.2130000000000223
1,1202,TIME,congestion,258.312,1.004
1,2202,DISTANCE,Task,258.901,82.48735877678601
1,2202,TIME,idleUponExecution,260.735,1.7170000000000414
1,2302,TIME,auctionToTask,260.986,8.016999999999996
1,1301,TIME,auctionToTask,263.239,8.016999999999967
1,4201,DISTANCE,Task,266.28,78.00211388688234
1,1201,DISTANCE,Task,269.866,86.98898293100908
1,2302,TIME,auctionToTask,269.999,8.013000000000034
1,1201,TIME,idleUponExecution,270.001,0.033999999999991815
1,4201,TIME,idleUponExecution,270.769,4.388000000000034
1,4202,DISTANCE,Task,272.458,194.11880350746506
1,1201,TIME,congestion,272.51,1.0
1,4202,TIME,idleUponExecution,272.568,0.008999999999957708
1,301,ORESTATE,272.723,325.0
1,301,ORESTATE,272.965,325.0
1,301,ORESTATE,273.094,325.0
1,301,ORESTATE,273.142,325.0
1,1202,DISTANCE,Task,273.321,86.10110933160617
1,302,ORESTATE,273.605,269.0
1,302,ORESTATE,273.655,269.0
1,302,ORESTATE,273.73,269.0
1,302,ORESTATE,273.927,269.0
1,1202,TIME,idleUponExecution,274.67,1.2490000000000236
1,2201,DISTANCE,Task,275.166,148.97025267963954
1,302,ORESTATE,275.606,277.0
1,302,ORESTATE,275.655,277.0
1,302,ORESTATE,275.732,277.0
1,302,ORESTATE,275.794,277.0
1,3201,DISTANCE,Task,276.167,98.0087537618471
1,4302,TIME,auctionToTask,276.767,8.002999999999986
1,1202,TIME,congestion,276.901,1.0
1,2201,TIME,idleUponExecution,279.08,3.812999999999988
1,3201,TIME,idleUponExecution,279.317,3.0500000000000114
1,1301,TIME,auctionToTask,281.318,8.048000000000002
1,4301,TIME,auctionToTask,282.643,8.009999999999991
1,1203,TIME,idleUponExecution,283.792,40.29199999999997
1,3301,TIME,auctionToTask,284.487,0.5040000000000191
1,3302,TIME,auctionToTask,284.487,0.5600000000000023
1,4201,DISTANCE,Task,287.083,83.96263375700975
1,302,ORESTATE,287.24,285.0
1,302,ORESTATE,287.303,285.0
1,302,ORESTATE,287.443,285.0
1,1201,DISTANCE,Task,287.521,81.41973621993043
1,302,ORESTATE,287.622,285.0
1,301,ORESTATE,287.829,333.0
1,301,ORESTATE,287.977,333.0
1,301,ORESTATE,288.165,333.0
1,301,ORESTATE,288.242,333.0
1,1201,TIME,idleUponExecution,288.673,1.052000000000021
1,4202,DISTANCE,Task,289.523,80.12596931742496
1,4201,TIME,idleUponExecution,289.546,2.3629999999999995
1,4202,TIME,idleUponExecution,290.845,1.219000000000051
1,1202,DISTANCE,Task,292.921,92.20805590973573
1,1202,TIME,idleUponExecution,293.496,0.47399999999998954
1,1202,TIME,congestion,295.792,1.001
1,2201,DISTANCE,Task,296.32,90.47799511141804
1,1301,TIME,auctionToTask,296.336,8.013000000000034
1,3201,DISTANCE,Task,296.773,94.26095684186083
1,301,ORESTATE,297.123,341.0
1,301,ORESTATE,297.173,341.0
1,301,ORESTATE,297.335,341.0
1,301,ORESTATE,297.488,341.0
1,2201,TIME,idleUponExecution,299.843,3.423000000000002
1,1203,DISTANCE,Task,300.11,88.28757491387607
2,1201,TIME,idleUponExecution,21.281,21.281
2,1202,TIME,idleUponExecution,24.152,24.152
2,1203,TIME,idleUponExecution,27.105,27.105
2,1201,DISTANCE,Task,29.388,38.58738147848188
2,2201,TIME,idleUponExecution,30.136,30.136
2,2202,TIME,idleUponExecution,33.269,33.269
2,3201,TIME,idleUponExecution,36.264,36.264
2,1301,TIME,auctionToTask,37.84,0.4620000000000033
2,1302,TIME,auctionToTask,38.108,0.4539999999999935
2,1203,DISTANCE,Task,38.209,56.90446383014381
2,1202,DISTANCE,Task,38.314,70.83226682595728
2,2301,TIME,auctionToTask,38.406,0.4519999999999982
2,2302,TIME,auctionToTask,38.606,0.3509999999999991
2,3301,TIME,auctionToTask,39.114,0.5529999999999973
2,4201,TIME,idleUponExecution,39.316,39.316
2,1301,TIME,auctionToTask,39.342,0.5009999999999977
2,3302,TIME,auctionToTask,39.377,0.5190000000000055
2,2201,DISTANCE,Task,39.489,41.72693175489528
2,1302,TIME,auctionToTask,39.577,0.4690000000000012
2,4301,TIME,auctionToTask,39.627,0.4690000000000012
2,2301,TIME,auctionToTask,39.907,0.5009999999999977
2,4302,TIME,auctionToTask,39.92,0.45700000000000074
2,2302,TIME,auctionToTask,40.108,0.5019999999999953
2,3301,TIME,auctionToTask,40.617,0.5030000000000001
2,1301,TIME,auctionToTask,40.844,0.5009999999999977
2,1201,TIME,idleUponExecution,40.861,11.359999999999996
2,3302,TIME,auctionToTask,40.878,0.5009999999999977
2,1302,TIME,auctionToTask,41.129,0.5519999999999996
2,4301,TIME,auctionToTask,41.129,0.5019999999999953
2,4302,TIME,auctionToTask,41.422,0.5019999999999953
2,2201,TIME,idleUponExecution,41.426,1.8370000000000033
2,2202,DISTANCE,Task,42.017,40.18740570576278
2,4202,TIME,idleUponExecution,42.298,42.298
2,1202,TIME,idleUponExecution,42.405,3.9909999999999997
2,1302,TIME,auctionToTask,43.084,0.9550000000000054
2,1301,TIME,auctionToTask,43.154,1.3090000000000046
2,2202,TIME,idleUponExecution,43.277,1.1600000000000037
2,2302,TIME,auctionToTask,44.087,2.9790000000000063
2,2301,TIME,auctionToTask,44.087,3.179000000000002
2,3201,DISTANCE,Task,44.594,41.00425266860962
2,4202,TIME,congestion,45.882,2.001
2,3201,TIME,idleUponExecution,46.284,1.5889999999999986
2,4201,DISTANCE,Task,47.193,38.3208987162957
2,4201,TIME,idleUponExecution,49.308,2.014000000000003
2,3301,TIME,auctionToTask,51.157,0.502999999999993
